Min. of Culture,Muhammad al-AHMED,#NAME?
Min. of Defense,Ali Abdallah AYYUB,#NAME?
Min. of Domestic Trade & Consumer Protection,Abdallah al-GHARBI,#NAME?
Min. of Economy & Foreign Trade,"Adib MAYALAH, Dr.",#NAME?
Min. of Education,Hazwan al-WAZZ,#NAME?
Min. of Electricity,Muhammad Zuhair KHARBUTLI,#NAME?
Min. of Finance,"Mamun HAMDAN, Dr.",#NAME?
Min. of Foreign Affairs & Expatriates,Walid al-MUALEM,#NAME?
Min. of Health,"Nizar Wehbe YAZIJI, Dr.",#NAME?
Min. of Higher Education,"Atif NADDAF, Dr.",#NAME?
Min. of Housing & Urban Development,Muhammad Walid GHAZAL,#NAME?
Min. of Industry,Mohamed Mazen Ali YUSEF,#NAME?
Min. of Information,Muhammad Imad Abdallah SARA,#NAME?
Min. of the Interior,"Muhammad Ibrahim al-SHA'AR, Maj. Gen.",#NAME?
Min. of Justice,Najm Hamad al-AHMAD,#NAME?
Min. of Local Admin.,Hussein MAKHLUF,#NAME?
Min. of Petroleum & Mineral Wealth,Ali GHANEM,#NAME?
Min. of Presidential Affairs,Mansur Fadlallah AZZAM,#NAME?
Min. of Public Works,Hussein ARNUS,#NAME?
Min. of Religious Endowments,Muhammad Abd al-Sattar al-SAYYID,#NAME?
Min. of Social Affairs & Labor,Rima al-QADIRI,#NAME?
Min. of Telecommunication & Technology,"Ali al-ZAFIR, Dr.",#NAME?
Min. of Tourism,Bashar Riyad YAZIGI,#NAME?
Min. of Transport,Ali HAMMUD,#NAME?
Min. of Water Resources,Nabil al-HASAN,#NAME?
Min. of State,Abdallah ABDALLAH,#NAME?
Min. of State,Salwa ABDALLAH,#NAME?
Min. of State,Wafiqa HOSNI,#NAME?
Min. of State,Rafia ABU SAAD,#NAME?
Min. of State for National Reconciliation Affairs,"Ali HAYDAR, Dr.",#NAME?
"Governor, Central Bank",Dureid DURGHAM,#NAME?
Ambassador to the US,,#NAME?
"Permanent Representative to the UN, New York",Bashar al-JAFARI,#NAME?
,Taiwan - NDE,Taiwan - NDE
,Last Updated:  24 Oct 2017,Last Updated:  24 Oct 2017
Pres.,TSAI Ing-wen,#NAME?
Vice Pres.,CHEN Chien-jen,#NAME?
"Pres., Executive Yuan (Premier)",LIN Chuan,#NAME?
"Vice Pres., Executive Yuan (Vice Premier)",LIN Hsi-yao,#NAME?
"Sec. Gen., Executive Yuan",CHEN Mei-ling,#NAME?
"Dep. Sec. Gen., Executive Yuan",SHIH Keh-her,#NAME?
"Dep. Sec. Gen., Executive Yuan",SUNG Yu-hsieh,#NAME?
"Spokesperson, Executive Yuan",TUNG Chen-yuan,#NAME?
"Pres., Control Yuan",CHANG Po-ya,#NAME?
"Pres., Examination Yuan",WU Jin-lin,#NAME?
"Pres., Judicial Yuan",RAI Hau-min,#NAME?
"Pres., Legislative Yuan",SU Jia-chyuan,#NAME?
Min. of Culture,CHENG Li-chiun,#NAME?
Min. of Economic Affairs,SHEN Jong-chin,#NAME?
Min. of Education,PAN Wen-chung,#NAME?
Min. of Finance,SHEU Yu-jer,#NAME?
Min. of Foreign Affairs,LEE Ta-wei (a.k.a. David LEE),#NAME?
Min. of Health & Welfare,LIN Tzou-yien,#NAME?
Min. of Interior,YEH Jiunn-rong,#NAME?
Min. of Justice,CHIU Tai-san,#NAME?
Min. of Labor,KUO Fong-yu,#NAME?
Min. of National Defense,FENG Shih-kuan (a.k.a. Kent FENG),#NAME?
Min. of Science & Technology,YANG Hung-duen,#NAME?
Min. of Transportation & Communications,HO CHEN Tan,#NAME?
Min. Without Portfolio,CHANG Jing-sen,#NAME?
Min. Without Portfolio,CHEN Tain-jy,#NAME?
Min. Without Portfolio,HSU Jan-yau,#NAME?
Min. Without Portfolio,LIN Mei-chu,#NAME?
Min. Without Portfolio,LIN Wan-i,#NAME?
Min. Without Portfolio,SHIH Jun-ji,#NAME?
Min. Without Portfolio,WU Hung-mo,#NAME?
Min. Without Portfolio,WU Tsung-tsong,#NAME?
"Min., Council of Agriculture",TSAO Chi-hung,#NAME?
"Min., Atomic Energy Council",HSIEH Shou-shing,#NAME?
"Min., Central Election Commission",LIU I-chou,#NAME?
"Min., Coast Guard Administration",LEE Chung-wei,#NAME?
"Min., National Development Council",CHEN Tain-jy,#NAME?
"Min., Hakka Affairs Council",LEE Yung-te,#NAME?
"Min., Council of Indigenous Peoples",CHOU Yuan-ching (a.k.a. Icyang Parod),#NAME?
"Min., Directorate Gen. of Budget, Accounting, & Statistics",CHU Tzer-ming,#NAME?
"Min., Directorate Gen. of Personnel Admin.",SHIH Ning-jye,#NAME?
"Min., Environmental Protection Admin.",LEE Ying-yuan,#NAME?
"Min., Financial Supervisory Commission",DING Kung-wha,#NAME?
"Min., Mainland Affairs Council",CHANG Hsiao-yueh (a.k.a. Catharine CHANG),#NAME?
"Min., Mongolian & Tibetan Affairs Commission",LIN Mei-chu,#NAME?
"Min., National Communications Commission",SHYR Shyr-hau,#NAME?
"Min., Overseas Community Affairs Council",WU Hsin-hsing,#NAME?
"Min., Public Construction Commission",WU Hong-mo,#NAME?
"Min., Veterans Affairs Council",LEE Shying-jow,#NAME?
"Chmn., Fair Trade Commission",WU Shiow-ming,#NAME?
"Dir., National Palace Museum",LIN Jeng-yi,#NAME?
"Governor, Central Bank of the Republic of China (Taiwan)",PERNG Fai-nan,#NAME?
Representative to the US,KAO Shuo-tai (a.k.a. Stanley KAO),#NAME?
,Tajikistan,Tajikistan
,Last Updated:  15 Mar 2019,Last Updated:  15 Mar 2019
Pres.,Emomali RAHMON,#NAME?
Prime Min.,Qohir RASULZODA,#NAME?
First Dep. Prime Min.,Davlatali SAID,#NAME?
Dep. Prime Min.,Azim IBROHIM,#NAME?
Dep. Prime Min.,Mahmadtoir ZOKIRZODA,#NAME?
Min. of Agriculture,Izzatullo SATTORI,#NAME?
Min. of Culture,Shamsiddin ORUMBEKZODA,#NAME?
Min. of Defense,"Sherali MIRZO, Col. Gen.",#NAME?
Min. of Economic Development & Trade,Nematullo HIKMATULLOZODA,#NAME?
Min. of Education & Science,Nuriddin SAID,#NAME?
Min. of Energy & Water Resources,Usmonali USMONZODA,#NAME?
Min. of Finance,Fayziddin QAHHORZODA,#NAME?
Min. of Foreign Affairs,Sirojiddin MUHRIDDIN,#NAME?
Min. of Health & Social Protection,Nasim OLIMZODA,#NAME?
Min. of Industry & New Technologies,Zarobiddin FAYZULLOZODA,#NAME?
Min. of Internal Affairs,Ramazon RAHIMZODA,#NAME?
Min. of Justice,Rustam SHOHMUROD,#NAME?
"Min. of Labor, Migration, & Public Employment",Sumangul TAGHOYZODA,#NAME?
Min. of Transport,Khudoyor KHUDOYORZODA,#NAME?
"Chmn., State Committee for Investment and State Property Management",Farrukh HAMRALIZODA,#NAME?
"Chmn., State Committee for National Security","Saymumin YATIMOV, Lt. Gen.",#NAME?
Prosecutor Gen.,Yusuf RAHMON,#NAME?
"Dir., Drug Control Agency","Sherkhon SALIMZODA, Lt. Gen.",#NAME?
"Chmn., National Bank of Tajikistan",Jamshed NURMAHMADZODA,#NAME?
Ambassador to the US,Farhod SALIM,#NAME?
"Permanent Representative to the UN, New York",Mahmadamin MAHMADAMINOV,#NAME?
,Tanzania,Tanzania
,Last Updated:  N/A,Last Updated:  N/A
Pres.,"John Pombe MAGUFULI, Dr.",#NAME?
Vice Pres.,Samia Hassan SULUHU,#NAME?
Prime Min.,Kassim Majaliwa MAJALIWA,#NAME?
Pres. of Zanzibar,"Ali Mohamed SHEIN, Dr.",#NAME?
"Min. for Agriculture, Livestock, & Fisheries",Charles TIZEBA,#NAME?
Min. for Defense & National Service,"Hussein Ali MWINYI, Dr.",#NAME?
"Min. for Education, Science, Technology, & Vocational Training",Joyce NDALICHAKO,#NAME?
Min. for Energy & Minerals,Sospeter Mwijarubi MUHONGO,#NAME?
Min. for Finance & Planning,Philip MPANGO,#NAME?
"Min. for Foreign Affairs, Intl. Cooperation, & Regional Integration","Augustine Phillip MAHIGA, Dr.",#NAME?
"Min. for Health, Community Development, Gender, the Elderly, &",,#NAME?
Children,Ummy Ally MWALIM,#NAME?
Min. for Home Affairs,Mwigulu NCHEMBA,#NAME?
"Min. for Industry, Trade, & Investment",Charles John MWIJAGE,#NAME?
"Min. for Information, Culture, Artists, & Sports",Nape Mosses NNAUYE,#NAME?
Min. for Justice & Constitutional Affairs,"Harrison George MWAKYEMBE, Dr.",#NAME?
"Min. for Lands, Housing, & Human Settlements Development",William Vangimembe LUKUVI,#NAME?
Min. for Natural Resources & Tourism,Jumanne MAGHEMBE,#NAME?
Min. for Water & Irrigation,Gerson LWENGE,#NAME?
"Min. for Works, Transport, & Communication",Makame Mnyaa MBWRAWA,#NAME?
"Min. of State for Regional Admin. & Local Govt., Public Service",,#NAME?
"Management, & Good Governance, President's Office",George Boniface SIMBACHAWENE,#NAME?
"Min. of State for Union Affairs, Vice President's Office",January Yussuph MAKAMBA,#NAME?
"Min. of State for Policy, Coordination, & Parliamentary Affairs, Labor,",,#NAME?
"Employment, Youth, & Persons with Disabilities",,#NAME?
"Min. of State for Regional Admin. & Local Govt., Public Service",,#NAME?
"Management, & Good Governance, Prime Minister's Office",Abdallah Saleh POSSI,#NAME?
Attorney Gen.,George Mcheche MASAJU,#NAME?
"Governor, Central Bank",Benno NDULU,#NAME?
Ambassador to the US,Wilson MASILINGI,#NAME?
"Permanent Representative to the UN, New York",Tuvako Nathaniel MANONGI,#NAME?
Thailand,,#NAME?
Last Updated:  4 Mar 2019,,#NAME?
King,WACHIRALONGKON Bodinthrathepphayawarangkun,#NAME?
Interim Prime Min.,"PRAYUT Chan-ocha, Gen.",#NAME?
Dep. Prime Min.,"PRAWIT Wongsuwan, Gen.",#NAME?
Dep. Prime Min.,SOMKHIT Chatusiphithak,#NAME?
Dep. Prime Min.,"PRACHIN Chantong, Air Chief Mar.",#NAME?
Dep. Prime Min.,"CHATCHAI Sarikan, Gen.",#NAME?
Dep. Prime Min.,WISSANU Kruea-ngam,#NAME?
Min. to the Prime Min.'s Office,KOPSAK Phutrakun,#NAME?
Min. to the Prime Min.'s Office,SUWAPHAN Tanyuwatthana,#NAME?
Min. of Agriculture & Cooperatives,KRITSADA Bunrat,#NAME?
Min. of Commerce,SONTHIRAT Sonthichirawong,#NAME?
Min. of Culture,WIRA Rotphotchanarat,#NAME?
Min. of Defense,"PRAWIT Wongsuwan, Gen.",#NAME?
Min. of Digital Economy & Society,PHICHET Durongkhawarot,#NAME?
Min. of Education,THIRAKIAT Charoensetthasin,#NAME?
Min. of Energy,SIRI Chiraphongphan,#NAME?
Min. of Finance,APHISAK Tantiworawong,#NAME?
Min. of Foreign Affairs,DON Pramudwinai,#NAME?
Min. of Industry,UTTAMA Sawanayana,#NAME?
Min. of Interior,"ANUPHONG Paochinda, Gen.",#NAME?
Min. of Justice,"PRACHIN Chantong, Air Chief Mar.",#NAME?
Min. of Labor,"ADUN Saengsingkaew, Pol. Gen.",#NAME?
Min. of Natural Resources & Environment,"SURASAK Kanchanarat, Gen.",#NAME?
Min. of Public Health,"PIYASAKON Sakonsatayathon, Dr.",#NAME?
Min. of Science & Technology,SUWIT Mesinsi,#NAME?
Min. of Social Development & Human Security,"ANANTAPHON Kanchanarat, Gen.",#NAME?
Min. of Tourism & Sports,WIRASAK Khowasurat,#NAME?
Min. of Transport,AKHOM Toemphitthayaphisit,#NAME?
"Governor, Bank of Thailand",PRASAN Trairatworakun,#NAME?
Ambassador to the US,WIRACHAI Plasai,#NAME?
"Permanent Representative to the UN, New York",WITHAWAT Siwihok,#NAME?
,Timor-Leste,Timor-Leste
,Last Updated:  21 Sep 2017,Last Updated:  21 Sep 2017
Pres.,Francisco GUTERRES,#NAME?
Prime Min.,Mari ALKATIRI,#NAME?
Coordinator Min. for Economic Affairs & Minister of Agriculture and,,#NAME?
Fisheries,Estanislau da SILVA,#NAME?
Coordinator Min. for Social Affairs & Minister of Education,Antonio da CONCEICAO,#NAME?
Coordinator Min. for State Administration Affairs,Dionisio Babo SOARES,#NAME?
Min. of the Presidency for the Council of Ministers,"Hermenegildo ""Agio"" PEREIRA",#NAME?
"Min. of Commerce, Industry, & Environment",Antonio da CONCEICAO,#NAME?
Min. of Defense,Cirilo Jose CRISTOVAO,#NAME?
Min. of Education,Joao Cancio FREITAS,#NAME?
Min. of Finance,Santina CARDOSO,#NAME?
Min. of Foreign Affairs & Cooperation,Hernani COELHO,#NAME?
Min. of Health,Maria do Ceu Sarmento Pina da COSTA,#NAME?
Min. of the Interior,Longuinhos MONTERIO,#NAME?
Min. of Justice,Ivo VALENTE,#NAME?
Min. of Petroleum & Natural Resources,Alfredo PIRES,#NAME?
"Min. of Public Works, Transport, & Communications",Gastao de SOUSA,#NAME?
Min. of Social Solidarity,Isabel Amaral GUTERRES,#NAME?
Min. of State Admin.,Jorge da Conceicao TEME,#NAME?
"Min. of Tourism, Arts, & Culture",Francisco Kalbuady LAY,#NAME?
Ambassador to the US,Domingos Sarmento ALVES,#NAME?
"Permanent Representative to the UN, New York",Maria Helena Lopes de Jesus PIRES,#NAME?
,Togo,Togo
,Last Updated:  13 Jul 2017,Last Updated:  13 Jul 2017
Pres.,Faure GNASSINGBE,#NAME?
Prime Min.,Komi KLASSOU,#NAME?
"Min. of Agriculture, Livestock, & Water",Ouro Koura AGADZI,#NAME?
"Min. of Basic Development, Handicrafts, Youth, & Youth Employment",Victoire Sidemho TOMEGAH-DOGBE,#NAME?
Min. of Commerce & Promotion of Private Sector,Bernadette Essossimna LEGZIM-BALOUKI,#NAME?
"Min. of Communication, Culture, Sports, & Civic Education",Guy Madje LORENZO,#NAME?
Min. of Economy & Finance,Sani YAYA,#NAME?
Min. of Environment & Forest Resources,Andre JOHNSON,#NAME?
"Min. of Foreign Affairs, Cooperation, & African Integration",Komlan Edo Robert DUSSEY,#NAME?
Min. of Health & Social Protection,Moustapha MIJIYAWA,#NAME?
Min. of Higher Education & Research,Octave Nicoue BROOHM,#NAME?
Min. of Industry & Tourism,Gabriel IHOU,#NAME?
Min. of Infrastructure & Transportation,Ninsao GNOFAM,#NAME?
"Min. of Justice, Relations With Institutions, & Human Rights",Pius AGBETOMEY,#NAME?
Min. of Mail & Telecommunication,Cina LAWSON,#NAME?
Min. of Mining & Energy,Dederiwe ABLI-BIDAMON,#NAME?
"Min. of Primary, Secondary, & Vocational Education",Komi Paalamwe TCHAKPELE,#NAME?
"Min. of Public Service, Labor, & Admin. Reform",Gilbert BAWARA,#NAME?
Min. of Security & Civil Protection,Damehane YARK,#NAME?
Min. of Social Action & Promotion of Women & Literacy,Tchabinandi KOLANI YENTCHARE,#NAME?
"Min. of Territorial Admin., Decentralization, & Local Authorities",Payadawa BOUKPESSI,#NAME?
"Min. of Urban Planning, Housing, & Living",Fiatuwo Kwadjo SESSENOU,#NAME?
Min.-Del. to the Min. of Primary & Secondary Education Charged With,,#NAME?
Technical Education & Vocational Training,Georges Kwawu AIDAM,#NAME?
Min.-Del. to the Pres. in Charge of Planning & Development,Kossi ASSIMAIDOU,#NAME?
Min. in the Presidency,Batienne KPABRE-SYLLI,#NAME?
Min. in the Prime Minister's Office,Elliott OHIN,#NAME?
Sec. of State to the Min. of Justice & Relations With Institutions Charged,,#NAME?
With Human Rights,Nakpah POLO,#NAME?
Ambassador to the US,Frederic Edem HEGBE,#NAME?
"Permanent Representative to the UN, New York",Kokou KPAYEDO,#NAME?
,Tonga,Tonga
,Last Updated:  30 Nov 2018,Last Updated:  30 Nov 2018
King,TUPOU VI,#NAME?
Prime Min.,Samiuela Akilisi POHIVA,#NAME?
Dep. Prime Min.,Semisi Kioa Lafu SIKA,#NAME?
"Min. for Agriculture, Food, Forests, & Fisheries",Semisi FAKAHAU,#NAME?
"Min. for Commerce, Tourism, Trade, Innovation, & Labor",Tevita TU'I UATA,#NAME?
Min. for Education & Training,Penisimani FIFITA,#NAME?
"Min. for Environment, Energy, Climate Change, Disaster Management,",,#NAME?
"Meteorology, Information, & Communication",Poasi Mataele TEI,#NAME?
Min. for Finance & National Planning,Pohiva TUIONETOA,#NAME?
Min. for Foreign Affairs,Samiuela Akilisi POHIVA,#NAME?
Min. for Health,"Saia Mau PIUKALA, Dr.",#NAME?
Min. for His Majesty's Armed Forces,"MA'AFU Tukui'aulahi, Lord",#NAME?
Min. for Infrastructure & Tourism,Semisi Kioa Lafu SIKA,#NAME?
Min. for Internal Affairs,Losaline MA'ASI,#NAME?
Min. for Justice & Prisons,Sione Vuna FAOTUSIA,#NAME?
Min. for Lands & Natural Resources,"MA'AFU Tukui'aulahi, Lord",#NAME?
Min. for Police & Fire Services,Mateni TAPUELUELU,#NAME?
Min. for Public Enterprises,"Saia Mau PIUKALA, Dr.",#NAME?
Min. for Revenue & Customs,Mateni TAPUELUELU,#NAME?
Attorney Gen. (Acting),Aminiasi KEFU,#NAME?
"Governor, National Reserve Bank",Sione Ngongo KIOA,#NAME?
Ambassador to the US,Viliami Va'inga TONE,#NAME?
"Permanent Representative to the UN, New York",Viliami Va'inga TONE,#NAME?
,Trinidad and Tobago,Trinidad and Tobago
,Last Updated:  3 Oct 2018,Last Updated:  3 Oct 2018
Pres.,Judge Paula-Mae WEEKES (Ret.),#NAME?
Prime Min.,"Keith ROWLEY, Dr.",#NAME?
"Min. of Agriculture, Land, & Fisheries",Clarence RAMBHARAT,#NAME?
Min. of the Arts & Multiculturalism,Lincoln DOUGLAS,#NAME?
Min. of Communication,Maxie CUFFEE,#NAME?
"Min. of Community Development, Culture, & Arts",Nyan Gadsby DOLLY,#NAME?
Min. of Education,Anthony GARCIA,#NAME?
Min. of Energy & Energy Affairs,Nicole OLLIVIERE,#NAME?
Min. of Finance,Colm IMBERT,#NAME?
Min. of Foreign & CARICOM Affairs,Dennis MOSES,#NAME?
Min. of Health,Terrence DEYALSINGH,#NAME?
Min. of Housing & Urban Development,"Keith ROWLEY, Dr.",#NAME?
Min. of Labor & Small & Micro-Enterprise Development,Jennifer BAPTISTE-PRIMIS,#NAME?
Min. of National Security,Stuart YOUNG,#NAME?
Min. of Planning & Sustainable Development,Camille ROBINSON-REGIS,#NAME?
Min. of Public Admin. & Communications,Marlene MCDONALD,#NAME?
Min. of Public Utilities,Ancil ANTOINE,#NAME?
Min. of Rural Development & Local Govt.,Franklin KHAN,#NAME?
Min. of Social Development & Family Services,Cherrie-Ann CRICHLOW-COCKBURN,#NAME?
Min. of Sports & Youth Affairs,Shamfa CUDJOE,#NAME?
Min. of Tourism,Randall MITCHELL,#NAME?
Min. of Trade & Industry,Paula GOPEE-SCOON,#NAME?
Min. of Works & Transport,Fitzgerald HINDS,#NAME?
Attorney Gen.,Faris AL-RAWI,#NAME?
"Governor, Central Bank","Alvin HILAIRE, Dr.",#NAME?
Ambassador to the US,"Anthony Wayne Jerome PHILLIPS-SPENCER, Brig. Gen.",#NAME?
,(Ret.),(Ret.)
"Permanent Representative to the UN, New York",Penelope BECKLES,#NAME?
,Tunisia,Tunisia
,Last Updated:  27 Jul 2018,Last Updated:  27 Jul 2018
Pres.,Beji CAID ESSEBSI,#NAME?
Prime Min.,Youssef CHAHED,#NAME?
"Min. of Agriculture, Water Resources, & Fisheries",Samir TAIEB,#NAME?
Min. of Commerce,Omar BEHI,#NAME?
Min. of Communication Technologies & Digital Economy,Anwar MAAROUF,#NAME?
Min. of Culture,Mohamed Zine El ABIDINE,#NAME?
Min. of Defense,Abdelkarim ZBIDI,#NAME?
"Min. of Development, Investment & International Cooperation",Zied LAADHARI,#NAME?
Min. of Education,Hatem BEN SALEM,#NAME?
Min. of Employment & Vocational Training,Faouzi ABDERRAHMANE,#NAME?
"Min. of Energy, Mining & Renewable Energy",Khaled KADDOUR,#NAME?
Min. of Environment & Local Affairs,Riadh MOUAKHER,#NAME?
"Min. of Equipment, Habitat, & Urban Planning",Mohamed ARFAOUI,#NAME?
Min. of Finance,Ridha CHALGHOUM,#NAME?
Min. of Foreign Affairs,Khemaies JHINAOUI,#NAME?
Min. of Health,Imed HAMMAMI,#NAME?
Min. of Higher Education & Scientific Research,Slim KHALBOUS,#NAME?
Min. of Industry & Small & Medium Enterprises,Slim Feriani,#NAME?
Min. of Interior,Hichem FOURATI,#NAME?
Min. of Justice,Ghazi JERIBI,#NAME?
Min. of Major Reforms,Taoufik RAJHI,#NAME?
Min. of Parliamentary Relations & Govt. Spokesperson,Iyed DAHMANI,#NAME?
"Min. of Relations with Constitutional Committees, Civil Society, & Human",,#NAME?
Rights,Mehdi Ben GHARBIA,#NAME?
Min. of Religious Affairs,Ahmed ADHOUM,#NAME?
Min. of Social Affairs,Mohamed TRABELSI,#NAME?
Min. of State Property & Land Affairs,Mabrouk KORCHID,#NAME?
Min. of Tourism & Crafts,Selma Elloumi REKIK,#NAME?
Min. of Transport,Radhouane AYARA,#NAME?
"Min. of Women, Family, & Childhood",Naziha LAABIDI,#NAME?
Min. of Youth & Sports,Majdouline CHERNI,#NAME?
"Speaker, People's Representative Assembly",Mohamed ENNACEUR,#NAME?
"Governor, Central Bank",Marouane ABASSI,#NAME?
Ambassador to the US,Faycal GOUIA,#NAME?
"Permanent Representative to the UN, New York",Mohamed Khaled KHIARI,#NAME?
,Turkey,Turkey
,Last Updated:  17 Oct 2018,Last Updated:  17 Oct 2018
Pres.,Recep Tayyip ERDOGAN,#NAME?
Vice Pres.,Fuat OKTAY,#NAME?
Min. of Agriculture & Forestry,Bekir PAKDEMIRLI,#NAME?
Min. of Culture & Tourism,Mehmet ERSOY,#NAME?
Min. of Energy & Natural Resources,Fatih DONMEZ,#NAME?
Min. of Environment & Urbanization,Murat KURUM,#NAME?
"Min. of Family, Labor, & Social Services",Zehra Zumrut SELCUK,#NAME?
Min. of Foreign Affairs,Mevlut CAVUSOGLU,#NAME?
Min. of Health,Fahrettin KOCA,#NAME?
Min. of Industry & Technology,Mustafa VARANK,#NAME?
Min. of Interior,Suleyman SOYLU,#NAME?
Min. of Justice,Abdulhamit GUL,#NAME?
Min. of National Defense,Hulusi AKAR,#NAME?
Min. of National Education,Ziya SELCUK,#NAME?
Min. of Trade,Ruhsar PEKCAN,#NAME?
Min. of Transport & Infrastructure,Mehmet Cahit TURHAN,#NAME?
Min. of Treasury & Finance,Berat ALBAYRAK,#NAME?
Min. of Youth & Sports,Mehmet KASAPOGLU,#NAME?
"Governor, Central Bank",Murat CETINKAYA,#NAME?
Ambassador to the US,Serdar KILIC,#NAME?
"Permanent Representative to the UN, New York",Feridun Hadi SINIRLIOGLU,#NAME?
Turkmenistan,,#NAME?
Last Updated:  4 Feb 2019,,#NAME?
Pres.,Gurbanguly BERDIMUHAMEDOW,#NAME?
"Dep. Chmn., Cabinet of Ministers",Bahargul ABDYYEWA,#NAME?
"Dep. Chmn., Cabinet of Ministers",Purli AGAMYRADOW,#NAME?
"Dep. Chmn., Cabinet of Ministers",Dadebay AMANGELDIYEW,#NAME?
"Dep. Chmn., Cabinet of Ministers",Muhammethan CAKYYEW,#NAME?
"Dep. Chmn., Cabinet of Ministers",Cary GYLYJOW,#NAME?
"Dep. Chmn., Cabinet of Ministers",Myratgeldi MEREDOW,#NAME?
"Dep. Chmn., Cabinet of Ministers",Rasit MEREDOW,#NAME?
"Dep. Chmn., Cabinet of Ministers",Gocmyrat MYRADOW,#NAME?
"Dep. Chmn., Cabinet of Ministers",Esenmyrat ORAZGELDIYEW,#NAME?
Min. of Agriculture & Nature Protection,Magtymguly BAYRAMDURDYYEW,#NAME?
Min. of Construction & Architecture,Soyencnazar SELIMOW,#NAME?
Min. of Culture,Atageldi SAMYRADOW,#NAME?
Min. of Defense,Begenc GUNDOGDYYEW,#NAME?
Min. of Education,Mammetmyrat GELDINYYAZOW,#NAME?
Min. of Energy,Carymyrat PURCEKOW,#NAME?
Min. of Finance & Economy,Batyr BAZAROW,#NAME?
Min. of Foreign Affairs,Rasit MEREDOW,#NAME?
Min. of Health & Medical Industry,Nurmuhammet AMANNEPESOW,#NAME?
Min. of Industry & Communication,Tahyrberdi DURHANOW,#NAME?
Min. of Internal Affairs,Isgender MULIKOW,#NAME?
Min. of Justice,Begmyrat MUHAMMEDOW,#NAME?
Min. of Labor & Social Protection,Muhammetseyit SYLAPOW,#NAME?
Min. of National Security,Yaylym BERDIYEW,#NAME?
Min. of Oil & Gas Industry,Myratgeldi MEREDOW,#NAME?
Min. of Railways,Azat ATAMYRADOW,#NAME?
Min. of Road Transport,Orazdurdy SUHANOW,#NAME?
Min. of Textile Industry,Resul REJEPOW,#NAME?
Min. of Trade & Foreign Economic Relations,Amandurdy ISANOW,#NAME?
Min. of Youth & Sports,Dayanc GULGELDIYEW,#NAME?
